customer_id,age,region,income,monthly_minutes,monthly_data_gb,support_tickets,monthly_bill,outstanding_balance,churn
1573,18,West,52187,938,18.5,8,102.52,217.89,0
1574,42,West,31214,2312,5.12,3,137.07,473.65,0
1575,60,East,53940,1850,11.02,4,36.01,468.1,0
1576,57,North,74406,1454,3.6,2,43.23,282.74,0
1577,59,West,73481,2477,10.19,6,43.82,322.17,0
1578,42,East,45977,1244,2.26,1,162.3,68.9,1
1579,56,East,74839,312,18.86,7,89.54,111.66,0
1580,52,South,87874,606,12.94,8,68.69,450.36,0
1581,20,West,88414,2948,17.16,5,157.05,349.58,1
1582,67,East,55538,2315,19.97,8,58.89,94.72,1
1583,54,North,86241,1669,4.06,5,71.9,285.11,0
1584,61,South,90481,2977,14.04,2,103.26,467.38,1
1585,61,West,57740,2934,17.8,9,86.34,172.59,1
1586,68,North,93328,2574,11.73,2,129.52,92.91,0
1587,47,West,80643,1832,12.97,1,87.43,471.01,0
1588,55,East,41881,1344,8.45,4,96.8,230.63,0
1589,51,East,66996,1115,13.66,3,176.69,208.62,0
1590,29,North,62177,1243,8.21,5,180.37,133.78,0
1591,36,North,67177,1370,9.79,4,170.71,445.79,0
1592,54,West,96126,2032,2.51,5,177.02,422.81,1
1593,61,North,86531,872,0.65,3,126.85,201.5,0
1594,66,West,56119,1629,1.58,2,139.86,15.31,0
1595,34,South,57915,1181,4.25,0,124.72,223.33,0
1596,27,North,32708,1251,9.4,4,163.55,90.43,0
1597,66,North,68749,1822,0.91,5,123.67,71.37,0
1598,64,East,74989,816,3.54,4,48.88,196.55,0
1599,29,West,52106,2233,15.74,4,167.63,49.54,0
1600,33,South,47131,203,15.36,5,159.3,478.73,1
1601,41,South,76553,2290,15.9,3,169.45,23.77,0
1602,36,South,88144,304,18.47,3,62.37,200.68,1
1603,25,East,36553,2788,2.82,7,76.17,81.35,0
1604,48,South,47881,1486,3.68,7,80.28,344.41,0
1605,38,West,31379,1744,7,2,116.37,39.41,0
1606,34,East,99306,1432,18.35,6,52.76,273.4,0
1607,40,East,49726,2148,15.62,4,95.51,386.55,1
1608,54,North,39088,2158,6.82,4,60.97,475.03,0
1609,33,West,64314,1949,2.21,2,75.01,349.26,0
1610,23,North,85041,846,12.52,1,150.09,49.75,0
1611,25,North,46350,1763,5.51,2,175.32,44.26,0
1612,42,East,47769,1337,10.86,6,33.89,365.8,1
1613,35,East,77249,2118,18.87,2,126.2,107.66,1
1614,42,South,76365,1055,11.67,1,36.13,223.62,0
1615,29,South,80185,2902,18.51,3,44.49,488.31,1
1616,32,West,32786,617,8.16,4,149.86,409.95,0
1617,43,North,31620,1538,12.85,6,155.05,423.3,0
1618,58,West,66303,1131,17.93,0,168.38,430.38,0
1619,62,East,49589,2152,11.97,7,110.62,309.77,0
1620,43,South,32882,2841,12.49,9,176.17,371.97,0
1621,64,South,92248,2259,14.47,2,58.36,179.48,0
1622,49,North,79322,372,17.7,5,72.45,499.22,1
1623,27,West,54524,521,2.22,3,52.87,139.81,0
1624,33,East,39745,2412,7.07,4,165.58,295,0
1625,24,South,45861,1581,8.25,9,68.87,141.03,0
1626,34,East,84261,2359,18.24,5,56.44,56.04,0
1627,40,West,32837,881,19.14,1,135.93,283.79,0
1628,43,South,84380,2813,2.85,2,43.1,176.67,0
1629,38,West,79831,1344,2.82,7,37.63,291.61,0
1630,39,South,68255,2516,18.73,7,48.14,279.34,0
1631,24,North,59520,2494,6.27,0,30.04,271.13,1
1632,31,North,59541,2172,5.22,9,148.49,61.65,1
1633,32,South,95772,1075,1.19,7,125.58,220.09,0
1634,24,North,57350,1843,5.87,1,65.68,406,0
1635,26,North,74397,516,14.02,9,69.61,157.57,0
1636,68,West,93865,2662,8.81,9,167.86,221.92,1
1637,65,West,85956,314,10.58,7,115.31,246.92,0
1638,25,East,57453,1235,18.39,9,148.75,431.37,0
1639,67,North,92345,1013,2.74,4,106.97,327.8,0
1640,40,North,42906,1682,1.89,0,70.41,50.1,1
1641,46,North,44988,2124,17.11,7,194.97,432.59,0
1642,35,East,57723,527,15.61,4,126.16,416.03,0
1643,48,West,63800,832,5.64,0,52.27,376.82,0
1644,47,South,69107,2846,6.82,3,99.04,233.03,0
1645,69,North,57430,2363,6.55,0,85.99,378.77,1
1646,56,East,62535,512,13.13,8,66.39,239.37,1
1647,52,South,98476,2527,1.69,9,188.68,368.31,0
1648,35,South,82284,1725,10.04,1,179.76,440.06,0
1649,59,East,86232,331,3.11,7,63.86,445.27,0
1650,56,East,74420,934,16.48,3,89.87,227.29,0
1651,34,North,67710,357,7.92,8,159.59,429.67,0
1652,31,North,70498,1379,10.79,1,65.45,50.73,1
1653,48,West,61283,502,1.07,2,130.57,50.91,0
1654,41,North,96169,2571,1.64,1,148.96,274.13,0
1655,52,North,92457,869,13.66,9,141.18,325.92,1
1656,61,North,55968,164,15.45,4,150.09,76.5,1
1657,62,North,92508,2337,14.35,0,150.14,236.09,0
1658,51,South,93220,1049,14.87,2,194.02,47.18,0
1659,20,West,35738,272,2.54,0,88.9,301.05,0
1660,54,South,33098,2906,14.02,9,179.36,427.55,1
1661,60,South,68244,2775,4.04,7,33.71,368.82,0
1662,57,East,38253,2708,2.41,3,78.99,189.15,1
1663,43,East,84333,1350,15.26,2,38.27,496.9,0
1664,40,West,80969,1511,17.84,7,140.7,331.47,0
1665,61,West,74411,2548,14.48,8,47.13,407.62,0
1666,56,North,65421,737,16.21,7,173.77,334.85,0
1667,32,West,31454,1048,19.83,5,139.92,494.71,1
1668,66,South,47522,2360,3.13,2,34.9,410.68,0
1669,21,West,68575,2200,19.32,7,151.51,259.71,0
1670,46,South,33192,2771,12.22,4,176.55,183.44,0
1671,39,West,85268,1794,16.36,4,142.39,341.08,0
1672,42,West,40402,851,13.18,8,35.19,295.11,0
1673,30,North,66527,761,11.62,0,175.85,314.68,1
1674,35,East,82181,2286,14.22,6,154.52,171.51,0
1675,50,West,57002,2565,6.75,7,94.34,214.36,0
1676,33,West,42460,242,18.52,9,85.87,279.05,0
1677,62,North,60482,2005,2.75,2,111.57,419.64,0
1678,59,East,46447,2656,6.7,7,177.41,381.45,0
1679,61,South,78228,2797,1.11,0,72.85,59.33,1
1680,19,North,80126,585,5.79,7,47.16,122.78,0
1681,52,South,50545,1091,4.76,6,176.99,13.33,0
1682,59,North,85114,1560,1.47,3,34.47,3.98,0
1683,51,West,87801,2690,10.09,6,184.87,112.19,0
1684,47,South,43890,392,9.64,9,81.98,399.66,0
1685,30,West,82482,1743,2.02,6,116.4,452.37,1
1686,30,North,93397,2818,5.61,9,52.49,195.88,0
1687,35,South,31740,937,19.09,0,183.38,281.6,0
1688,49,North,60121,1137,2.66,2,157.47,353.03,0
1689,49,North,41218,2781,6.45,6,187.11,476.47,0
1690,52,North,64722,1850,1.2,4,146.15,456.47,0
1691,56,North,79431,371,3.4,8,61.4,28.6,1
1692,63,East,81543,1148,14.14,6,82.41,124.08,0
1693,69,North,72000,2058,7.65,2,112.76,24.57,0
1694,46,South,60921,2469,9.32,0,133.23,308.27,0
1695,66,South,60614,905,3.56,4,187.5,355.25,0
1696,46,West,91189,1804,13.8,9,95.27,154.14,0
1697,61,West,47601,1989,15.15,4,149.52,426.93,0
1698,33,South,50514,982,4.03,6,193.37,226.41,1
1699,61,South,97612,2382,1.38,0,55.9,499.19,0
1700,64,North,46292,931,2.08,9,176.66,0.2,0
1701,27,West,61510,1212,13.31,1,101.52,54.74,1
1702,47,North,58000,2291,3.14,5,154.51,150.9,0
1703,42,North,60383,2140,10.13,7,79.9,12.75,0
1704,56,North,41785,1205,3.48,3,86.78,391.17,0
1705,37,South,70910,2736,3.82,2,34.61,26.39,0
1706,22,North,69028,1694,0.59,2,195.14,374.49,0
1707,18,West,54855,2376,6.76,2,168.29,26.28,0
1708,47,North,54281,1726,2.25,1,45.97,126.36,0
1709,66,East,34841,1989,8.18,0,199.92,420.64,1
1710,20,North,90155,1904,12.16,4,132.85,475.55,0
1711,62,North,56918,1320,7.67,9,175.13,207.26,0
1712,31,West,86313,373,14.25,4,41.33,484.97,0
1713,47,North,47443,689,14.96,4,96.21,313.44,1
1714,67,West,62250,2800,14.08,3,143.84,207.92,0
1715,21,East,31922,682,18.77,2,48.09,401.4,1
1716,35,North,61976,1067,5.13,2,113.11,147.66,0
1717,54,West,41991,2090,4.19,1,105.26,132.9,0
1718,42,North,83744,2519,12.39,4,66.73,328.27,1
1719,65,West,52733,1358,12.1,3,81.05,195.24,0
1720,18,North,32473,1410,10.45,5,194.41,67.96,1
1721,63,West,38108,2966,0.58,1,79.07,33.48,1
1722,32,North,58715,671,11.33,1,66.28,393.92,1
1723,26,East,62210,644,18.69,7,121.16,337.96,1
1724,32,West,67317,1560,7.02,5,144.06,205.9,1
1725,66,West,95516,226,19.37,2,153.27,448.11,0
1726,41,West,63362,832,7.46,4,158.22,205.43,0
1727,21,West,84604,516,3.23,2,36.26,355.15,0
1728,29,West,34889,737,8.27,1,96.94,454.56,0
1729,54,North,61971,140,10.14,2,161.57,420.36,0
1730,54,North,80551,886,12.77,0,183.82,255.55,0
1731,60,North,33201,396,10.35,6,132.37,340.32,0
1732,23,South,67958,1720,10.97,5,38.89,206.83,1
1733,56,South,35681,141,0.97,4,97.43,323.6,1
1734,63,East,76870,2779,5.45,5,42.62,128.78,1
1735,41,North,97203,132,6.56,7,157.25,217.37,1
1736,28,East,58152,1399,19.75,2,40.8,104.77,0
1737,30,North,80061,2812,6.26,2,61.57,19.09,1
1738,51,South,87619,715,17.98,4,100.88,294.27,0
1739,42,East,88235,1047,6.44,4,108.65,432.21,1
1740,24,West,67890,1647,2.37,0,99.1,12.79,0
1741,69,East,91401,259,5.33,3,108.78,98.01,1
1742,21,East,41217,2052,5.82,8,151.25,230.09,0
1743,25,North,78351,2605,19.58,7,92.78,332.95,0
1744,37,East,63741,1831,13.65,2,123.12,85.61,0
1745,46,North,50654,2546,18.67,4,81.57,28.35,1
1746,68,South,91314,1942,16.78,4,90.12,259.52,1
1747,62,South,31408,1897,11.78,6,134.35,409.35,0
1748,63,North,72903,1832,13.67,7,113.38,17.62,0
1749,27,North,31218,680,12.68,8,152.92,174.68,0
1750,60,West,80572,319,13.49,6,125.29,331.76,0
1751,51,West,88798,478,5.66,1,166.61,65.37,0
1752,43,South,60105,1849,8.46,7,105.38,117.97,0
1753,58,North,99634,1570,12.06,7,113.48,267.75,0
1754,66,North,95063,1063,1.2,1,143.9,476.62,1
1755,20,South,37619,1269,9.92,5,67.61,143.67,0
1756,23,West,41939,332,17.26,9,95.61,243.76,0
1757,22,North,48226,1494,10.1,0,136.22,199.97,0
1758,22,West,55322,1021,11.27,6,34.91,448.7,1
1759,64,North,88215,2381,4.44,9,104.29,35.94,1
1760,40,West,46878,2873,15.99,1,131.8,283.07,0
1761,66,South,36560,466,7.5,4,194.45,423.06,0
1762,26,West,68278,580,19.15,6,179.09,494.06,0
1763,52,South,66212,1696,19.88,9,77.73,349.36,1
1764,37,East,53946,2737,18.36,8,116.23,189.97,0
1765,66,North,61740,1218,2.16,0,39.59,205.91,0
1766,59,North,37253,1965,7,8,70.93,175.84,0
1767,52,West,62813,2134,18.93,4,161.73,301.81,0
1768,67,West,94331,315,16.19,5,50.96,369.7,0
1769,35,West,57632,824,18.27,7,73.81,409.73,0
1770,34,East,78365,1939,11.66,1,190.49,208.3,0
1771,41,West,97593,811,9.87,6,170.06,358.35,0
1772,20,North,63431,1987,2.58,3,162.91,458.11,0
1773,49,South,67436,1925,16.87,8,176.97,460.41,0
1774,52,South,48413,1084,15.03,5,157.43,352.01,0
1775,55,East,68485,1258,1.65,6,50.5,318.45,0
1776,30,South,98232,1206,4.58,5,117.82,265.76,0
1777,64,North,46101,490,11.37,7,105.52,91.6,0
1778,42,East,38831,1170,13.85,5,82.9,61.81,0
1779,26,West,81897,491,3.18,6,171.79,242.86,1
1780,21,South,35004,2865,5.27,7,108.9,79.72,1
1781,31,North,75924,484,4.27,0,40.25,288.5,0
1782,54,North,51509,2528,4.79,9,76.74,322.85,0
1783,51,North,67170,1382,18.45,3,68.87,262.81,1
1784,28,North,73555,2751,14.46,5,180.87,18.21,1
1785,58,East,44662,1033,14.87,0,140.06,28.86,0
1786,20,East,95930,2070,15.98,3,125.26,56.67,0
1787,45,East,77403,498,7.45,5,116.13,76.82,1
1788,46,South,66365,2247,15.46,6,140.52,494.94,0
1789,26,West,92188,482,19.58,5,158.33,172.25,1
1790,20,North,56673,2854,14.12,3,124.25,145.99,0
1791,42,South,93471,2157,8.63,6,189.51,26.13,1
1792,51,West,47156,2411,14.47,9,196.06,317.66,0
1793,29,North,87287,2979,18.07,1,199.21,326.1,0
1794,59,North,31645,2777,3.01,5,143.8,87.72,1
1795,26,West,89076,2909,5.67,4,188.55,459.62,0
1796,32,South,80151,2342,18.43,1,98.76,400.25,0
1797,57,East,97384,2709,18.95,8,176.13,115.16,1
1798,42,North,63541,1530,9.94,6,184.56,242.92,0
1799,22,East,80955,2013,7.8,2,183.7,229.2,0
1800,28,South,39290,2244,6.01,6,171.24,174.26,0
1801,51,North,88942,2609,10.23,5,99.12,408.82,0
1802,41,East,60143,857,18.72,6,57.01,54.63,0
1803,32,North,54509,2234,3.42,3,86.77,207.66,1
1804,55,South,66741,1090,8.69,9,160.44,214.02,0
1805,25,North,56898,2224,18.28,7,69.59,234.36,0
1806,22,North,92948,2012,7.31,7,111.31,430.67,0
1807,65,North,91768,1839,15.48,6,126.12,109.08,1
1808,43,North,73262,1606,8.09,6,132.66,51.46,0
1809,35,West,35506,760,16.2,9,189.07,308.9,1
1810,23,North,50605,2128,19.63,7,142.45,86.92,1
1811,54,South,58231,1234,8.06,0,163.67,37.47,0
1812,65,North,43515,2125,16.98,5,128.92,213.32,0
1813,30,South,68622,864,19.77,1,171.71,109.82,0
1814,45,West,46600,2825,19.68,0,74.82,180.61,0
1815,22,North,57892,1772,8.96,9,65.68,129.86,0
1816,30,West,99310,2938,9.97,6,187.47,46.32,1
1817,34,North,51801,1646,6.42,5,147.89,280.17,0
1818,67,East,67695,682,6.62,4,144.16,13.51,0
1819,57,East,58853,770,10.1,4,109.44,483.19,0
1820,62,West,34429,1851,4.41,8,94.04,170.67,1
1821,49,East,34606,637,14.37,8,124.47,347.58,0
1822,46,East,34478,1921,10.96,5,50.5,405.18,0
1823,68,North,70134,1285,18.01,2,107.3,139.55,0
1824,20,North,99963,529,16.31,6,107.41,374.37,1
1825,57,West,55475,1737,6.79,3,121.52,416.21,0
1826,51,South,96177,2280,10.36,4,137.9,120.66,1
1827,57,South,51730,288,15.14,6,192.74,496.25,0
1828,44,West,51113,1846,4.27,6,140.87,10.34,1
1829,30,South,50011,1801,1.12,9,180.23,108.5,1
1830,62,West,85746,2720,17.12,7,124.57,390.01,0
1831,50,East,72853,2426,3.18,0,136.58,97.07,0
1832,23,East,66818,1748,17.84,4,41.87,349.13,0
1833,41,West,67321,2689,18.32,8,52.65,427.77,1
1834,36,North,51309,2111,9.48,6,128.54,479.61,0
1835,33,North,48688,1284,16.23,1,97.27,237.12,0
1836,57,South,58176,2893,7.58,0,165.8,485.55,0
1837,45,North,98879,2600,17.24,7,122.34,205.81,0
1838,50,East,97592,950,16.58,8,179.99,109.06,0
1839,65,West,39416,269,2.03,9,195.3,256.96,0
1840,58,South,69994,929,11.86,4,55.1,324.91,0
1841,30,South,96422,2845,12.98,5,97.12,228.98,0
1842,60,West,38584,1180,0.52,1,143.05,283.49,0
1843,62,South,48830,1363,19.61,4,81.93,208.2,1
1844,42,South,33591,868,8.43,3,75.4,262.38,0
1845,59,South,51395,457,10.59,7,168.34,476.3,0
1846,53,West,84182,2348,4.3,7,196.66,249.92,0
1847,44,East,46738,2591,12.41,4,161.55,126.59,1
1848,55,West,32631,2974,16.31,7,119.03,379.37,0
1849,24,West,47905,1425,11.92,5,105.23,168.79,1
1850,22,South,49056,2248,15.87,9,121.74,408.1,0
1851,60,South,65447,1220,14.76,5,108.68,28.42,0
1852,62,West,84418,1788,5.13,3,115.49,166.09,0
1853,68,South,67190,2176,9,9,64.59,47.18,0
1854,48,West,56014,1629,3.4,2,183.64,42.66,1
1855,40,West,80278,2812,1.32,8,158.27,329.19,1
1856,59,East,31780,1561,1.73,4,145.77,192.67,0
1857,27,East,89258,1502,18.88,9,191.49,435.74,0
1858,49,West,72192,172,19.7,9,78.35,258.2,0
1859,60,West,89300,353,2.35,3,43.8,147.67,1
1860,47,South,73923,2034,7.04,5,170.44,360.44,0
1861,56,North,32395,615,2.73,3,199.73,312.01,0
1862,48,South,45779,2896,16.77,5,128.33,399.8,0
1863,35,East,59722,1143,10.18,9,40,321.79,1
1864,53,South,37111,1748,12.61,7,162.68,83.51,0
1865,19,East,39984,2682,11.03,7,42.54,335.16,0
1866,31,South,56924,520,14.35,5,121.8,195.77,0
1867,30,East,82703,2593,6.72,0,77.18,231.57,1
1868,46,North,62577,978,3.18,0,185.55,460.78,0
1869,29,East,37711,235,0.84,2,106.73,179.98,0
1870,56,East,34096,1424,9.19,1,182.74,305.98,0
1871,19,North,96555,1732,18.2,0,80.84,181.74,0
1872,49,North,38254,132,6.45,0,95.85,47.36,0
1873,30,East,35965,2794,4.32,5,191.01,226.76,0
1874,63,South,87987,1890,18.56,6,64.22,298.53,0
1875,44,North,62963,377,2.56,7,128.35,203.75,0
1876,66,West,33273,2280,1.51,2,96.05,195.33,0
1877,58,East,45330,849,17.65,0,161.61,410.19,0
1878,34,West,51494,2273,14.17,4,51.98,14.84,1
1879,57,South,33212,2492,8.73,7,104.33,147.79,0
1880,48,South,31080,116,15.17,3,148.82,405.88,0
1881,51,West,62675,2971,14.96,1,99.19,460.27,0
1882,41,East,52007,2709,1.28,8,39.95,206.15,0
1883,62,East,76815,2794,13.69,8,149.87,444.4,1
1884,52,North,30639,2777,13,2,115.54,99.47,0
1885,65,South,93593,1501,19.29,6,31.92,110.71,0
1886,23,North,33736,917,19.35,0,134.15,423.1,1
1887,36,North,46473,2207,7.87,7,186.38,451.63,0
1888,47,North,64019,1760,12,7,48.87,111.4,1
1889,24,North,66820,566,3.26,2,130.41,29.66,0
1890,27,West,87589,727,1.8,4,153.87,45.16,0
1891,58,North,95807,2538,8.94,3,42.03,130.69,1
1892,49,East,48414,2832,13.95,6,33.84,380.72,1
1893,51,West,54220,1310,11.57,6,108.91,255,0
1894,45,East,90531,2645,8.88,7,164.5,227.79,1
1895,32,North,72425,699,16.45,4,57.32,292.07,0
1896,47,East,39387,1838,15.99,4,172.23,445.11,0
1897,54,East,57584,1484,14.77,7,141.62,45.22,0
1898,46,East,74783,1946,2,4,86.47,347.36,0
1899,39,West,69809,1955,16.03,0,117.69,463.4,0
1900,21,West,84327,2596,18.43,2,194.15,106.68,0
1901,37,East,40857,1987,1.66,1,66.79,418.89,0
1902,49,South,72261,779,8.33,9,114.92,349.01,0
1903,53,East,46995,1935,19.77,4,136.16,7.23,0
1904,67,North,43580,2277,12.19,7,53.46,115.81,1
1905,21,West,48240,248,10.51,8,37.4,302.92,0
1906,44,North,76111,1595,3.96,8,32.29,251.2,1
1907,34,South,64866,917,11.53,0,85.2,263.97,0
1908,29,West,42211,1844,9.06,0,42.57,115.97,1
1909,39,East,88985,1746,2.99,0,166.64,337.5,0
1910,34,South,63268,2647,9.55,0,199.54,133.21,1
1911,27,South,33646,1772,3.71,8,40.42,194.72,0
1912,18,West,85371,1478,14.75,0,103.56,184.46,0
1913,39,South,72816,2039,19.49,6,34.37,336.01,0
1914,43,West,74112,757,9.66,5,52.78,45.13,1
1915,35,North,81048,1153,12.83,8,84.9,102.77,1
1916,67,West,84911,676,8.9,8,96.93,100.25,0
1917,31,West,31778,822,3.2,3,189.76,54.21,0
1918,64,North,75752,2369,19.43,8,97.29,103.8,1
1919,46,South,57289,2749,3.03,5,114.37,303.53,1
1920,29,North,74788,1741,2.68,4,71.75,366.08,0
1921,53,East,34747,783,9.45,8,30.02,330.15,1
1922,52,East,30045,841,13.35,6,182.89,237.59,0
1923,69,East,37758,2727,7.42,8,43.89,26.22,1
1924,29,North,53437,2548,4.25,4,193.92,479.5,0
1925,24,North,49585,2145,16.47,3,52.24,84.04,0
1926,46,North,39854,1727,7.58,9,132.83,334.21,0
1927,28,South,82076,2659,4.29,2,199.9,456.45,0
1928,50,East,86950,2235,7.62,4,53.54,348.89,0
1929,23,West,47349,1588,4.68,8,102.07,109.02,1
1930,64,East,51348,149,10.63,2,162.67,157.9,1
1931,32,South,64296,202,13.53,0,35.47,15.1,0
1932,49,West,49455,467,16.09,1,147.26,306.38,1
1933,68,East,84021,1035,4.94,9,43.66,306.5,0
1934,28,West,69293,1814,3.76,4,70.21,362.75,1
1935,40,East,76116,1902,0.88,2,57.21,5.5,1
1936,43,North,70484,1520,4.95,5,184.25,408.92,1
1937,51,North,60215,1900,0.97,7,60.68,369.36,0
1938,63,East,33404,2405,7.24,5,36.87,70.44,0
1939,51,North,67260,2095,3.34,9,129.9,173.81,0
1940,46,South,95642,2067,11.81,8,88.85,319.26,0
1941,21,East,76009,489,7.98,5,98.97,247.9,0
1942,34,East,59605,1466,2.32,4,50.24,57.55,1
1943,52,East,83205,872,8.3,3,157.2,43.67,0
1944,30,North,67569,2901,4.58,1,132.26,390.73,0
1945,58,South,35580,493,13.76,5,91.92,77.98,0
1946,56,East,35400,782,7.61,1,59.17,86.05,0
1947,32,West,69643,369,3.37,4,130.89,415.46,0
1948,46,East,69015,248,7.32,0,162.36,306.07,0
1949,46,West,44974,910,4.88,2,83.11,302.36,0
1950,28,West,44037,127,16.02,9,34.4,239.67,0
1951,69,East,46167,2427,19.68,4,66.44,284.5,0
1952,49,North,73148,1305,1,6,146.01,300.88,0
1953,19,East,51534,265,13.96,7,198.15,483.91,1
1954,64,East,86879,2164,5.65,6,32.27,111.49,1
1955,31,East,95839,1273,1.79,6,82.05,107.28,0
1956,37,South,59756,438,0.78,1,40.54,28.61,0
1957,39,East,42683,1168,17.68,5,83.78,329.1,1
1958,28,South,79485,941,7.4,4,99.01,274.52,0
1959,44,East,41025,288,19.89,8,186.55,55.62,0
1960,20,North,48715,750,9.13,9,43.7,182.27,0
1961,34,West,47116,393,4.16,3,162.11,89.33,1
1962,61,North,66744,1957,15.65,6,97.24,165.74,1
1963,45,North,32124,1422,18.57,7,167.91,475.63,0
1964,46,South,68051,2562,16.4,5,117.28,341.66,0
1965,38,East,37176,1747,15.03,2,36.68,3.78,0
1966,64,South,94818,902,7.03,4,190.86,126.25,1
1967,33,North,48676,530,1.76,0,44.06,5.18,1
1968,54,East,75177,1618,4.43,7,131.61,357.43,0
1969,37,South,30997,586,9.21,1,179.2,234.71,1
1970,23,West,89330,188,19.15,9,43.56,497.01,0
1971,36,West,73769,370,14.6,6,124.16,366.79,0
1972,22,East,41231,2056,16.65,8,170.13,258.96,0
1973,20,South,85965,1872,5.91,0,197.68,402.35,0
1974,18,East,91517,999,13.83,3,153.14,352.4,0
1975,55,North,57387,1844,17.32,6,77.32,121.89,1
1976,32,South,34090,377,9.85,8,148.93,265.13,0
1977,51,South,54945,2100,8.88,1,149.98,278,0
1978,52,West,70239,2353,14.53,1,148.99,225.62,0
1979,66,North,33743,2475,11.42,5,175.22,89.6,0
1980,42,East,60924,1733,19.87,2,44.85,111.68,0
1981,41,East,40196,961,8.79,3,48.43,140.52,0
1982,29,South,98860,2483,3.93,2,138.9,5.13,0
1983,35,North,71400,705,9.7,0,192.16,458.47,0
1984,32,West,78795,2739,5.09,5,109.19,343.05,0
1985,61,East,81553,1161,11.44,1,193.3,344.81,0
1986,33,East,54111,1113,2.95,1,189.47,286.17,0
1987,44,North,93083,1606,19.02,6,183.49,344.66,0
1988,25,South,91600,807,17.27,4,184.67,490.93,0
1989,63,South,80022,1077,3.53,7,182.71,192.58,0
1990,42,North,33199,1917,3.86,1,169.38,356.26,0
1991,34,North,80897,2572,10.49,9,148.15,179.76,1
1992,46,West,68038,2734,15.57,7,34.15,427.14,0
1993,25,North,85038,905,4.77,6,52.48,429.01,0
1994,32,North,37897,1633,1.69,9,52.82,451.13,1
1995,44,East,94541,819,11.14,7,34,2.73,0
1996,63,West,44892,1048,13.99,2,49.84,149.1,0
1997,67,North,38271,2802,5.27,7,186.36,66.96,0
1998,69,East,54815,573,14.93,5,142.85,226.99,0
1999,24,North,75612,667,19.04,1,83.05,247.72,0
2000,20,North,63357,2358,3.17,5,164.87,127.95,1
2001,46,North,46267,1181,10.47,4,113.02,361.72,1
2002,61,West,48268,314,1.61,2,54.16,134.88,1
2003,41,North,44263,999,4.53,0,180.37,426.95,0
2004,20,North,89660,1901,2.25,6,87.57,88.83,1
2005,37,South,95527,2082,8.38,1,148.81,183.62,0
2006,63,West,93379,1196,16.51,0,79.4,311.12,1
2007,32,North,71271,2614,11.75,0,115.01,302.67,0
2008,42,South,96612,1394,4.84,6,168.76,39.01,0
2009,47,North,37235,2501,1.28,0,56.65,423.13,0
2010,31,South,46417,1357,11.29,8,196.13,299.03,0
2011,24,East,64609,2772,3.09,5,41.94,434.93,0
2012,34,East,63902,2519,7.18,3,120.78,433.82,0
2013,61,South,53645,283,10.45,3,185.72,272.96,0
2014,37,South,92873,773,18.12,4,190.77,455.39,0
2015,53,North,94558,2902,2.1,1,69.46,424.2,0
2016,26,South,92233,1781,13.54,4,54.48,479.06,0
2017,55,North,53401,2469,0.77,1,153.15,425.25,0
2018,65,West,37771,534,12.78,3,37.14,410.6,0
2019,39,West,71335,1166,11.25,9,112.49,234.68,1
2020,19,West,97449,1436,16.33,4,165.38,106.02,0
2021,41,West,31942,2440,10.87,5,125.24,455.35,0
2022,25,East,50388,787,7.38,5,61.96,361.27,1
2023,28,East,87042,987,5.23,8,112.8,140.87,0
2024,30,North,83740,168,2.16,3,186.62,170.5,0
2025,34,East,95873,2203,10.92,4,134.93,343.04,1
2026,25,South,77024,2778,17.82,5,152.65,238.91,0
2027,38,South,53450,519,10.54,3,87.16,40.74,1
2028,35,West,86965,2714,14.91,5,62.04,70.72,1
2029,47,North,40057,2697,6.32,1,73.46,372.82,1
